u,v,key,name,highway,road_class,length
105691848,107500383,0,Rinne Street,residential,Local,63.01050197710831
105691848,1025816197,0,Rinne Street,residential,Local,135.6947588048474
105021600,105021622,0,Kathy Drive,residential,Local,193.4925176385815
105021600,105216522,0,Ladoga Street,tertiary,Tertiary,57.82397266403187
105021600,105252522,0,Ladoga Street,tertiary,Tertiary,250.1935911939248
105021622,105838642,0,Mc Caw Drive,residential,Local,59.73575298724112
105021622,105021630,0,Kathy Drive,residential,Local,98.35106160170533
105021622,105021600,0,Kathy Drive,residential,Local,193.49251763858146
105216522,105216510,0,Weller Street,residential,Local,165.84996527924173
105216522,105771610,0,Ladoga Street,tertiary,Tertiary,75.6514180764641
105216522,105021600,0,Ladoga Street,tertiary,Tertiary,57.82397266403187
105838642,105021622,0,Mc Caw Drive,residential,Local,59.73575298724112
105021630,105021622,0,Kathy Drive,residential,Local,98.35106160170534
675670424,105021681,0,Woodruff Street,residential,Local,37.69487206090745
683770648,105021681,0,Woodruff Street,residential,Local,31.0138356604692
683770648,5164216440,0,Saw Mill Run Boulevard,trunk,Highway,160.75392944390174
105022715,105022722,0,Success Street,residential,Local,59.6124537030712
105022733,105022748,0,Success Street,residential,Local,63.173941729421934
105022733,105022722,0,Success Street,residential,Local,196.82879380602387
105022733,106125946,0,Hyena Way,residential,Local,54.75843021356511
105075946,105022722,0,Winifred Street,residential,Local,53.93825111913826
105075946,106039431,0,Island Avenue,residential,Local,163.3677505024013
105075946,106125946,0,Island Avenue,residential,Local,197.23482597690742
105022748,105022733,0,Success Street,residential,Local,63.173941729421934
106125946,685067249,0,Island Avenue,residential,Local,102.28228490882915
106125946,105022733,0,Hyena Way,residential,Local,54.75843021356511
106125946,105075946,0,Island Avenue,residential,Local,197.23482597690742
105023036,105022984,0,Georgia Avenue,residential,Local,50.75523976356917
105023036,105848049,0,Georgia Avenue,residential,Local,44.675863560080565
105023036,3628282919,0,Wilbur Way,residential,Local,167.8878220058538
3628282919,105023022,0,Grogan Avenue,residential,Local,6.932013979618401
3628282919,105022984,0,"['Grogan Avenue', 'Wilbur Street']",residential,Local,182.38888101600313
3628282919,105023036,0,Wilbur Way,residential,Local,167.8878220058538
6817774578,105022984,0,Wilbur Street,residential,Local,38.76697083846316
107493655,105023022,0,Grogan Avenue,residential,Local,45.27498826478513
107493655,104611507,0,Reifert Street,residential,Local,174.61508311115037
107493655,107553474,0,Grogan Avenue,residential,Local,93.71712305191635
105848049,105023036,0,Georgia Avenue,residential,Local,44.675863560080565
105848049,107493687,0,Reifert Street,residential,Local,119.644543329296
105848049,105121887,0,Georgia Avenue,residential,Local,81.86196621376386
105848049,107493655,0,Reifert Street,residential,Local,162.58414486534014
2757383278,10905177071,0,Zulema Street,tertiary,Tertiary,15.866472052019262
2757383278,105024352,0,Zulema Street,tertiary,Tertiary,48.788827228622985
2757383275,105024352,0,Boulevard of the Allies,primary,Primary,49.57391270871821
2757383275,2757383278,0,,primary_link,Primary,35.88933186839111
2757383275,106343692,0,Boulevard of the Allies,primary,Primary,117.05027977112125
106343680,105024352,0,Boulevard of the Allies,primary,Primary,101.07517150553531
106343680,106329642,0,Boulevard of the Allies,primary,Primary,184.08330477945208
105024369,3146871997,0,Zulema Street,tertiary,Tertiary,7.158353219238447
105024369,105024377,0,Zulema Street,tertiary,Tertiary,33.20706511212952
105024369,2588520291,0,Coltart Avenue,residential,Local,52.718586358241936
3146871997,105024369,0,Zulema Street,tertiary,Tertiary,7.158353219238447
3146871997,3146872002,0,,tertiary_link,Tertiary,44.82293058266898
3146871997,10905177071,0,Zulema Street,tertiary,Tertiary,65.4181791827167
105024377,3146872002,0,Bates Street,tertiary,Tertiary,26.45462460178743
105024377,104786217,0,Zulema Street,residential,Local,67.37019557888033
105024377,105186072,0,Bates Street,tertiary,Tertiary,87.74242179011065
105024377,105024369,0,Zulema Street,tertiary,Tertiary,33.20706511212952
3146872002,105024377,0,Bates Street,tertiary,Tertiary,26.45462460178743
3146872002,106343692,0,Bates Street,tertiary,Tertiary,68.09140427832459
105024662,2853420505,0,Crestline Street,residential,Local,45.18416465648303
105024970,105024978,0,Clarendon Place,residential,Local,62.67535745095693
105024978,105155679,0,Roup Avenue,residential,Local,66.85234992477689
105024978,105024970,0,Clarendon Place,residential,Local,62.67535745095693
105024978,105845306,0,Roup Avenue,residential,Local,89.3701729976177
105155679,105024978,0,Roup Avenue,residential,Local,66.85234992477689
105155679,105155661,0,Upsal Place,residential,Local,62.88020584254027
105155679,105703666,0,Roup Avenue,residential,Local,68.01803385676604
105025820,105025826,0,Luster Street,residential,Local,47.60563995408822
105936084,106001215,0,Rosemoor Street,residential,Local,91.4520997745234
105936084,105085060,0,Rosemoor Street,residential,Local,438.62600414011916
105936084,105025826,0,Landview Road,residential,Local,257.4723655296875
279677535,105026001,0,Cygnet Street,residential,Local,83.10236296665522
105965728,105026001,0,Brushton Avenue,residential,Local,55.79689043859384
105965728,105965717,0,Penn Avenue,trunk,Highway,27.416362881826842
105026218,105026224,0,South 5th Street,residential,Local,42.145542878723376
105026218,105693078,0,Bingham Street,residential,Local,91.9861654867746
105026218,105854820,0,Bingham Street,residential,Local,124.05792664726087
105026224,105026218,0,South 5th Street,residential,Local,42.145542878723376
105026224,105026232,0,South 5th Street,residential,Local,40.21802979561693
105026224,105158239,0,Cabot Way,unclassified,Local,123.48074975832117
105026224,105693088,0,Cabot Way,unclassified,Local,109.5185099500552
105854820,105026218,0,Bingham Street,residential,Local,124.05792664726087
105854820,1460623743,0,South 4th Street,unclassified,Local,171.45239076073452
105854820,105158239,0,South 4th Street,unclassified,Local,37.475832580280674
105026232,105026224,0,South 5th Street,residential,Local,40.21802979561693
105026232,105994198,0,East Carson Street,primary,Primary,249.2864502819753
105026232,105693094,0,East Carson Street,primary,Primary,127.22977371583926
105158239,105158211,0,McKean Street,unclassified,Local,126.52603100074974
105158239,105854820,0,South 4th Street,unclassified,Local,37.475832580280674
105994198,105158211,0,South 3rd Street,residential,Local,44.51325954306797
105994198,3786972698,0,East Carson Street,primary,Primary,123.72990486386874
105994198,105026232,0,East Carson Street,primary,Primary,249.28645028197528
105026656,105097664,0,North Neville Street,tertiary,Tertiary,107.34184515512773
105026656,105152213,0,North Neville Street,tertiary,Tertiary,283.01497760673266
105026656,105026665,0,Ellsworth Avenue,tertiary,Tertiary,131.37260752534996
105152213,105814308,0,North Neville Street,tertiary,Tertiary,128.51455533880522
105152213,105026656,0,North Neville Street,tertiary,Tertiary,283.0149776067326
105152213,105152225,0,Bayard Street,tertiary,Tertiary,163.36230524344
105152213,105036595,0,Bayard Street,tertiary,Tertiary,93.35497654828512
105026665,269992363,0,Ellsworth Avenue,tertiary,Tertiary,47.55723178787937
105026665,105026656,0,Ellsworth Avenue,tertiary,Tertiary,131.37260752534996
269992363,105026665,0,Ellsworth Avenue,tertiary,Tertiary,47.55723178787937
269992363,106331430,0,Ellsworth Terrace,residential,Local,69.0245919773294
269992363,105026691,0,Ellsworth Avenue,tertiary,Tertiary,177.5370331131906
105026691,105097688,0,Devonshire Street,residential,Local,364.8886599691842
105026691,105152259,0,Devonshire Street,residential,Local,105.84818462496123
105026691,269992363,0,Ellsworth Avenue,tertiary,Tertiary,177.5370331131906
105026691,105026703,0,Ellsworth Avenue,tertiary,Tertiary,175.55943836022914
105026703,105026714,0,Ellsworth Avenue,tertiary,Tertiary,86.45051667831295
105026703,105026691,0,Ellsworth Avenue,tertiary,Tertiary,175.55943836022914
105026703,106087395,0,Morewood Avenue,secondary,Secondary,211.10649553514082
105026703,105152268,0,Morewood Avenue,secondary,Secondary,106.23047961089004
105902177,105026714,0,Shadyside Lane,residential,Local,75.7023793481334
107541780,105026724,0,Pitcairn Place,residential,Local,132.80005783006976
107565646,105026733,0,Ellsworth Place,residential,Local,80.12041924434135
105835191,105026748,0,Moorhead Place,residential,Local,116.83815114075935
105032391,105032379,0,Pembroke Place,residential,Local,102.91441461672113
105032391,105858688,0,Saint James Street,residential,Local,127.7361076734465
105032391,105026764,0,Saint James Street,residential,Local,205.09308310473105
105032391,104547815,0,Pembroke Place,residential,Local,95.53490086755178
105026794,105026805,0,Ellsworth Avenue,tertiary,Tertiary,41.61240431845093
105026794,330232259,0,Ellsworth Avenue,tertiary,Tertiary,68.46840403808507
105026805,105026811,0,Ellsworth Avenue,tertiary,Tertiary,45.55478952763168
105026805,105026794,0,Ellsworth Avenue,tertiary,Tertiary,41.61240431845093
105026805,105824128,0,South Graham Street,residential,Local,99.8522260837497
105026811,105026805,0,Ellsworth Avenue,tertiary,Tertiary,45.55478952763168
105026811,105026818,0,Ellsworth Avenue,tertiary,Tertiary,75.32526209317595
105824128,105956301,0,Brownell Street,residential,Local,81.76815660371184
105824128,105026805,0,South Graham Street,residential,Local,99.8522260837497
105824128,105956311,0,Brownell Street,residential,Local,77.17422786030036
105026818,105026828,0,Ellsworth Avenue,tertiary,Tertiary,9.115208978222991
105026818,105026811,0,Ellsworth Avenue,tertiary,Tertiary,75.32526209317595
105026818,105197799,0,Ivy Street,residential,Local,146.5033309503123
105026828,105026833,0,Ellsworth Avenue,tertiary,Tertiary,91.42568033082934
105026828,105026818,0,Ellsworth Avenue,tertiary,Tertiary,9.115208978222991
105026828,105892342,0,Ivy Street,residential,Local,128.75195237372074
105197799,105197807,0,Elmer Street,residential,Local,104.72190211122759
105197799,105892184,0,Ivy Street,residential,Local,161.72217196270933
105892342,105026828,0,Ivy Street,residential,Local,128.75195237372074
105197807,105114137,0,South Negley Avenue,tertiary,Tertiary,82.36010038740838
105197807,105026833,0,South Negley Avenue,tertiary,Tertiary,161.33551438999865
105197807,105197817,0,Elmer Street,residential,Local,82.67407931864307
105085326,105026838,0,"['Summerlea Street', 'Pierce Street']",residential,Local,267.1417803030599
105085326,105026849,0,Maryland Avenue,residential,Local,91.78275639228403
105085326,107483494,0,Pierce Street,residential,Local,165.00214979877273
105026864,1687184373,0,Ellsworth Avenue,tertiary,Tertiary,211.8143707363401
105026864,107550722,0,College Street,residential,Local,96.76472594512997
105026864,107483494,0,College Street,residential,Local,44.844902804633065
105026864,105026849,0,Ellsworth Avenue,tertiary,Tertiary,170.98183639398184
1687184373,107614345,0,Spahr Street,residential,Local,133.29591451770958
1687184373,105026864,0,Ellsworth Avenue,tertiary,Tertiary,211.81437073634007
1687184373,330250099,0,Ellsworth Avenue,tertiary,Tertiary,49.091266649907695
107483494,1786872539,0,College Street,residential,Local,18.958402004547693
107483494,105026864,0,College Street,residential,Local,44.844902804633065
107483494,105085326,0,Pierce Street,residential,Local,165.00214979877273
330250099,105984995,0,Lamont Place,residential,Local,146.02456463248404
330250099,105026900,0,Ellsworth Avenue,tertiary,Tertiary,49.91875866556905
330250099,1687184373,0,Ellsworth Avenue,tertiary,Tertiary,49.091266649907695
106331858,105027068,0,Preble Avenue,residential,Local,156.14096259289715
1459422039,105027068,0,Westhall Street,residential,Local,284.0999725411445
105028265,105929179,0,Shadeland Avenue,tertiary,Tertiary,12.535459149579015
105028265,105028256,0,Schimmer Street,residential,Local,50.17876386402313
105028265,105986630,0,Shadeland Avenue,tertiary,Tertiary,111.97655166107054
105929179,2537572357,0,Complete Street,residential,Local,148.00366090357204
105929179,105028265,0,Shadeland Avenue,tertiary,Tertiary,12.535459149579015
105929179,105718208,0,Shadeland Avenue,tertiary,Tertiary,164.3677098279738
2862154804,105030319,0,Augusta Street,residential,Local,97.16581910241382
687149557,105030530,0,Penn Avenue,secondary,Secondary,10.539001950371235
687149557,687149559,0,,unclassified,Local,103.27954503682068
687149557,105965413,0,Penn Avenue,secondary,Secondary,150.91196382237453
687149556,105705449,0,Penn Avenue,tertiary,Tertiary,152.12892874396684
105030543,105963881,0,Liberty Avenue,primary,Primary,160.60378607386897
105030543,105030530,0,31st Street,secondary,Secondary,84.74221644329327
105030543,105705459,0,Liberty Avenue,primary,Primary,163.3471201562769
105030543,6113377173,0,31st Street,residential,Local,57.413582979627435
105963881,693462034,0,Liberty Avenue,primary,Primary,119.15030991053861
105963881,105965413,0,32nd Street,residential,Local,83.70440973604876
105963881,105030543,0,Liberty Avenue,primary,Primary,160.60378607386897
105963881,2588521492,0,"['Sassafras Way', '32nd Street']","['unclassified', 'residential']",Local,578.2520193264331
105705459,105705449,0,30th Street,residential,Local,84.98299377978496
105705459,105030543,0,Liberty Avenue,primary,Primary,163.34712015627693
105705459,105963872,0,Liberty Avenue,primary,Primary,161.75550427857092
6113377173,105030543,0,31st Street,residential,Local,57.41358297962744
105030704,105963976,0,Edmond Street,residential,Local,58.72363408531241
105030810,4070756402,0,Itin Street,residential,Local,218.93016670851628
105030810,105990710,0,Goehring Street,residential,Local,156.15037435445902
105030810,105030823,0,Itin Street,residential,Local,108.85842030609066
105990710,105030810,0,Goehring Street,residential,Local,156.15037435445896
105990710,105903455,0,"['Goehring Street', 'Kaiser Avenue']",residential,Local,319.4576471339087
105990710,106328885,0,Vista Street,residential,Local,418.2750260509553
